user_id,item_id
175.0,356.0
175.0,136.0
176.0,115.0
176.0,30.0
176.0,110.0
176.0,123.0
176.0,97.0
176.0,124.0
176.0,149.0
176.0,154.0
176.0,104.0
176.0,69.0
177.0,912.0
177.0,745.0
177.0,308.0
177.0,302.0
177.0,281.0
177.0,318.0
177.0,412.0
177.0,440.0
177.0,47.0
177.0,530.0
178.0,306.0
178.0,58.0
178.0,299.0
178.0,363.0
178.0,260.0
178.0,448.0
178.0,488.0
178.0,541.0
178.0,296.0
178.0,115.0
179.0,162.0
179.0,16.0
179.0,58.0
179.0,163.0
179.0,6.0
179.0,293.0
179.0,299.0
179.0,306.0
179.0,101.0
179.0,30.0
180.0,29.0
180.0,50.0
180.0,62.0
180.0,82.0
180.0,45.0
180.0,83.0
180.0,122.0
180.0,131.0
180.0,46.0
180.0,17.0
181.0,949.0
181.0,632.0
181.0,529.0
181.0,912.0
181.0,824.0
181.0,556.0
181.0,617.0
181.0,541.0
181.0,116.0
181.0,205.0
182.0,111.0
182.0,123.0
182.0,302.0
182.0,352.0
182.0,149.0
182.0,363.0
182.0,385.0
182.0,388.0
182.0,293.0
182.0,128.0
183.0,29.0
183.0,53.0
183.0,73.0
183.0,28.0
183.0,36.0
183.0,80.0
183.0,96.0
183.0,97.0
183.0,50.0
183.0,13.0
184.0,858.0
184.0,714.0
184.0,715.0
184.0,947.0
184.0,58.0
184.0,953.0
184.0,963.0
184.0,541.0
184.0,290.0
184.0,35.0
185.0,58.0
185.0,22.0
185.0,30.0
185.0,16.0
185.0,35.0
185.0,59.0
185.0,62.0
185.0,80.0
185.0,49.0
185.0,7.0
186.0,111.0
186.0,29.0
186.0,110.0
186.0,8.0
186.0,25.0
186.0,114.0
186.0,138.0
186.0,144.0
186.0,101.0
186.0,69.0
187.0,94.0
187.0,29.0
187.0,86.0
187.0,17.0
187.0,58.0
187.0,101.0
187.0,116.0
187.0,124.0
187.0,85.0
187.0,47.0
188.0,973.0
188.0,668.0
188.0,265.0
188.0,115.0
188.0,116.0
188.0,121.0
188.0,147.0
188.0,111.0
188.0,58.0
188.0,96.0
189.0,16.0
189.0,29.0
189.0,111.0
189.0,110.0
189.0,58.0
189.0,150.0
189.0,214.0
189.0,247.0
189.0,127.0
189.0,50.0
190.0,16.0
190.0,83.0
190.0,101.0
190.0,34.0
190.0,77.0
190.0,36.0
190.0,111.0
190.0,115.0
190.0,82.0
190.0,50.0
191.0,21.0
191.0,14.0
191.0,68.0
191.0,29.0
191.0,41.0
191.0,70.0
191.0,86.0
191.0,111.0
191.0,63.0
191.0,36.0
192.0,1.0
192.0,249.0
192.0,318.0
192.0,369.0
192.0,82.0
192.0,431.0
192.0,456.0
192.0,471.0
192.0,123.0
192.0,41.0
193.0,263.0
193.0,183.0
193.0,246.0
193.0,290.0
193.0,147.0
193.0,307.0
193.0,551.0
193.0,563.0
193.0,175.0
193.0,116.0
194.0,308.0
194.0,412.0
194.0,581.0
194.0,388.0
194.0,596.0
194.0,624.0
194.0,649.0
194.0,702.0
194.0,363.0
194.0,299.0
195.0,50.0
195.0,58.0
195.0,213.0
195.0,16.0
195.0,123.0
195.0,214.0
195.0,226.0
195.0,229.0
195.0,162.0
195.0,80.0
196.0,16.0
196.0,28.0
196.0,116.0
196.0,154.0
196.0,86.0
196.0,155.0
196.0,164.0
196.0,176.0
196.0,115.0
196.0,47.0
197.0,17.0
197.0,501.0
197.0,632.0
197.0,950.0
197.0,296.0
197.0,953.0
197.0,314.0
197.0,194.0
197.0,123.0
197.0,106.0
198.0,1.0
198.0,10.0
198.0,2.0
198.0,13.0
198.0,6.0
198.0,17.0
198.0,21.0
198.0,23.0
198.0,3.0
198.0,7.0
199.0,9.0
199.0,2.0
199.0,25.0
199.0,28.0
199.0,11.0
199.0,29.0
199.0,35.0
199.0,40.0
199.0,22.0
199.0,1.0
200.0,21.0
200.0,14.0
200.0,17.0
200.0,24.0
200.0,29.0
200.0,32.0
200.0,34.0
200.0,37.0
200.0,30.0
200.0,26.0
201.0,154.0
201.0,97.0
201.0,171.0
201.0,501.0
201.0,431.0
201.0,689.0
201.0,693.0
201.0,903.0
201.0,441.0
201.0,194.0
202.0,326.0
202.0,587.0
202.0,229.0
202.0,404.0
202.0,509.0
202.0,321.0
202.0,264.0
202.0,551.0
202.0,214.0
202.0,98.0
203.0,115.0
203.0,96.0
203.0,111.0
203.0,125.0
203.0,6.0
203.0,136.0
203.0,246.0
203.0,296.0
203.0,62.0
203.0,59.0
204.0,778.0
204.0,29.0
204.0,745.0
204.0,97.0
204.0,308.0
204.0,803.0
204.0,899.0
204.0,906.0
204.0,394.0
204.0,306.0
205.0,535.0
205.0,322.0
205.0,496.0
205.0,541.0
205.0,213.0
205.0,646.0
205.0,759.0
205.0,820.0
205.0,232.0
205.0,183.0
206.0,306.0
206.0,290.0
206.0,296.0
206.0,308.0
206.0,136.0
206.0,314.0
206.0,334.0
206.0,373.0
206.0,232.0
206.0,115.0
207.0,49.0
207.0,26.0
207.0,97.0
207.0,101.0
207.0,69.0
207.0,151.0
207.0,154.0
207.0,211.0
207.0,82.0
207.0,29.0
208.0,55.0
208.0,28.0
208.0,50.0
208.0,72.0
208.0,6.0
208.0,85.0
208.0,90.0
208.0,97.0
208.0,17.0
208.0,7.0
209.0,16.0
209.0,17.0
209.0,22.0
209.0,29.0
209.0,6.0
209.0,30.0
209.0,34.0
209.0,38.0
209.0,18.0
209.0,1.0
210.0,13.0
210.0,2.0
210.0,18.0
210.0,19.0
210.0,6.0
210.0,21.0
210.0,22.0
210.0,26.0
210.0,16.0
210.0,3.0
211.0,35.0
211.0,24.0
211.0,29.0
211.0,50.0
211.0,30.0
211.0,53.0
211.0,57.0
211.0,68.0
211.0,31.0
211.0,7.0
212.0,11.0
212.0,23.0
212.0,26.0
212.0,28.0
212.0,58.0
212.0,29.0
212.0,63.0
212.0,69.0
212.0,59.0
212.0,40.0
213.0,124.0
213.0,115.0
213.0,123.0
213.0,159.0
213.0,29.0
213.0,190.0
213.0,233.0
213.0,307.0
213.0,98.0
213.0,97.0
214.0,13.0
214.0,49.0
214.0,73.0
214.0,77.0
214.0,32.0
214.0,86.0
214.0,88.0
214.0,114.0
214.0,47.0
214.0,28.0
215.0,971.0
215.0,162.0
215.0,80.0
215.0,922.0
215.0,219.0
215.0,28.0
215.0,265.0
215.0,128.0
215.0,23.0
215.0,298.0
216.0,226.0
216.0,50.0
216.0,214.0
216.0,260.0
216.0,73.0
216.0,279.0
216.0,318.0
216.0,345.0
216.0,206.0
216.0,41.0
217.0,296.0
217.0,26.0
217.0,273.0
217.0,306.0
217.0,190.0
217.0,318.0
217.0,497.0
217.0,541.0
217.0,263.0
217.0,183.0
218.0,104.0
218.0,41.0
218.0,52.0
218.0,115.0
218.0,6.0
218.0,131.0
218.0,156.0
218.0,176.0
218.0,40.0
218.0,24.0
219.0,32.0
219.0,28.0
219.0,29.0
219.0,39.0
219.0,17.0
219.0,40.0
219.0,47.0
219.0,50.0
219.0,25.0
219.0,1.0
220.0,1.0
220.0,14.0
220.0,17.0
220.0,29.0
220.0,28.0
220.0,58.0
220.0,104.0
220.0,111.0
220.0,50.0
220.0,25.0
221.0,531.0
221.0,17.0
221.0,497.0
221.0,30.0
221.0,176.0
221.0,615.0
221.0,662.0
221.0,666.0
221.0,205.0
221.0,162.0
222.0,363.0
222.0,84.0
222.0,260.0
222.0,501.0
222.0,97.0
222.0,509.0
222.0,665.0
222.0,705.0
222.0,110.0
222.0,53.0
223.0,28.0
223.0,16.0
223.0,29.0
223.0,41.0
223.0,36.0
223.0,53.0
223.0,58.0
223.0,111.0
223.0,37.0
223.0,1.0
224.0,805.0
224.0,800.0
224.0,915.0
224.0,306.0
224.0,232.0
224.0,108.0
224.0,16.0
224.0,84.0
224.0,80.0
224.0,97.0
225.0,80.0
225.0,123.0
225.0,128.0
225.0,242.0
225.0,49.0
225.0,265.0
225.0,290.0
225.0,316.0
225.0,121.0
225.0,97.0
226.0,803.0
226.0,296.0
226.0,363.0
226.0,25.0
226.0,97.0
226.0,915.0
226.0,176.0
226.0,82.0
226.0,85.0
226.0,50.0
227.0,97.0
227.0,69.0
227.0,70.0
227.0,123.0
227.0,28.0
227.0,128.0
227.0,140.0
227.0,154.0
227.0,58.0
227.0,53.0
228.0,922.0
228.0,306.0
228.0,915.0
228.0,602.0
228.0,25.0
228.0,412.0
228.0,488.0
228.0,300.0
228.0,141.0
228.0,97.0
229.0,53.0
229.0,28.0
229.0,50.0
229.0,17.0
229.0,6.0
229.0,62.0
229.0,73.0
229.0,106.0
229.0,41.0
229.0,40.0
230.0,82.0
230.0,665.0
230.0,951.0
230.0,632.0
230.0,308.0
230.0,176.0
230.0,85.0
230.0,14.0
230.0,115.0
230.0,80.0
231.0,97.0
231.0,649.0
231.0,714.0
231.0,715.0
231.0,334.0
231.0,431.0
231.0,213.0
231.0,69.0
231.0,16.0
231.0,101.0
232.0,215.0
232.0,53.0
232.0,199.0
232.0,265.0
232.0,59.0
232.0,322.0
232.0,339.0
232.0,341.0
232.0,123.0
232.0,55.0
233.0,96.0
233.0,16.0
233.0,34.0
233.0,97.0
233.0,6.0
233.0,125.0
233.0,136.0
233.0,152.0
233.0,82.0
233.0,80.0
234.0,58.0
234.0,82.0
234.0,150.0
234.0,154.0
234.0,121.0
234.0,199.0
234.0,214.0
234.0,233.0
234.0,123.0
234.0,115.0
235.0,29.0
235.0,10.0
235.0,27.0
235.0,8.0
235.0,6.0
235.0,30.0
235.0,33.0
235.0,36.0
235.0,24.0
235.0,23.0
236.0,26.0
236.0,29.0
236.0,52.0
236.0,55.0
236.0,36.0
236.0,58.0
236.0,72.0
236.0,82.0
236.0,50.0
236.0,11.0
237.0,302.0
237.0,125.0
237.0,214.0
237.0,373.0
237.0,123.0
237.0,659.0
237.0,669.0
237.0,680.0
237.0,124.0
237.0,32.0
238.0,136.0
238.0,82.0
238.0,128.0
238.0,161.0
238.0,14.0
238.0,199.0
238.0,318.0
238.0,446.0
238.0,83.0
238.0,47.0
239.0,194.0
239.0,41.0
239.0,125.0
239.0,215.0
239.0,69.0
239.0,226.0
239.0,272.0
239.0,290.0
239.0,73.0
239.0,34.0
240.0,11.0
240.0,10.0
240.0,5.0
240.0,17.0
240.0,13.0
240.0,21.0
240.0,23.0
240.0,24.0
240.0,16.0
240.0,7.0
241.0,70.0
241.0,50.0
241.0,73.0
241.0,111.0
241.0,6.0
241.0,136.0
241.0,162.0
241.0,264.0
241.0,97.0
241.0,41.0
242.0,947.0
242.0,841.0
242.0,720.0
242.0,230.0
242.0,263.0
242.0,271.0
242.0,290.0
242.0,205.0
242.0,29.0
242.0,115.0
243.0,930.0
243.0,290.0
243.0,589.0
243.0,922.0
243.0,898.0
243.0,184.0
243.0,581.0
243.0,318.0
243.0,632.0
243.0,268.0
244.0,922.0
244.0,947.0
244.0,800.0
244.0,729.0
244.0,242.0
244.0,203.0
244.0,165.0
244.0,296.0
244.0,154.0
244.0,19.0
245.0,27.0
245.0,2.0
245.0,1.0
245.0,62.0
245.0,6.0
245.0,73.0
245.0,110.0
245.0,111.0
245.0,59.0
245.0,28.0
246.0,944.0
246.0,290.0
246.0,59.0
246.0,91.0
246.0,58.0
246.0,404.0
246.0,493.0
246.0,199.0
246.0,497.0
246.0,215.0
247.0,62.0
247.0,17.0
247.0,61.0
247.0,72.0
247.0,47.0
247.0,83.0
247.0,90.0
247.0,97.0
247.0,50.0
247.0,40.0
248.0,615.0
248.0,456.0
248.0,523.0
248.0,668.0
248.0,375.0
248.0,670.0
248.0,898.0
248.0,949.0
248.0,449.0
248.0,363.0
249.0,28.0
249.0,67.0
249.0,82.0
249.0,84.0
249.0,47.0
249.0,155.0
249.0,185.0
249.0,227.0
249.0,59.0
249.0,1.0
250.0,49.0
250.0,29.0
250.0,35.0
250.0,53.0
250.0,6.0
250.0,80.0
250.0,83.0
250.0,99.0
250.0,28.0
250.0,14.0
251.0,232.0
251.0,728.0
251.0,83.0
251.0,235.0
251.0,263.0
251.0,326.0
251.0,446.0
251.0,230.0
251.0,492.0
251.0,162.0
252.0,787.0
252.0,527.0
252.0,632.0
252.0,800.0
252.0,232.0
252.0,899.0
252.0,913.0
252.0,465.0
252.0,115.0
252.0,70.0
253.0,53.0
253.0,45.0
253.0,50.0
253.0,82.0
253.0,17.0
253.0,83.0
253.0,97.0
253.0,104.0
253.0,34.0
253.0,24.0
254.0,29.0
254.0,28.0
254.0,34.0
254.0,80.0
254.0,11.0
254.0,82.0
254.0,83.0
254.0,97.0
254.0,69.0
254.0,41.0
255.0,11.0
255.0,96.0
255.0,111.0
255.0,35.0
255.0,80.0
255.0,131.0
255.0,162.0
255.0,211.0
255.0,82.0
255.0,58.0
256.0,111.0
256.0,36.0
256.0,100.0
256.0,162.0
256.0,29.0
256.0,269.0
256.0,296.0
256.0,314.0
256.0,97.0
256.0,73.0
257.0,101.0
257.0,10.0
257.0,82.0
257.0,116.0
257.0,53.0
257.0,117.0
257.0,123.0
257.0,150.0
257.0,69.0
257.0,50.0
258.0,43.0
258.0,26.0
258.0,58.0
258.0,97.0
258.0,50.0
258.0,110.0
258.0,111.0
258.0,121.0
258.0,57.0
258.0,1.0
259.0,26.0
259.0,39.0
259.0,62.0
259.0,1.0
259.0,97.0
259.0,163.0
259.0,272.0
259.0,308.0
259.0,114.0
259.0,77.0
260.0,298.0
260.0,507.0
260.0,541.0
260.0,49.0
260.0,593.0
260.0,735.0
260.0,763.0
260.0,483.0
260.0,6.0
260.0,82.0
261.0,17.0
261.0,34.0
261.0,83.0
261.0,21.0
261.0,6.0
261.0,104.0
261.0,110.0
261.0,134.0
261.0,50.0
261.0,46.0
262.0,899.0
262.0,123.0
262.0,916.0
262.0,872.0
262.0,787.0
262.0,23.0
262.0,32.0
262.0,97.0
262.0,83.0
262.0,72.0
263.0,969.0
263.0,907.0
263.0,823.0
263.0,791.0
263.0,646.0
263.0,17.0
263.0,176.0
263.0,1.0
263.0,205.0
263.0,110.0
264.0,29.0
264.0,30.0
264.0,68.0
264.0,25.0
264.0,6.0
264.0,73.0
264.0,77.0
264.0,83.0
264.0,53.0
264.0,50.0
265.0,668.0
265.0,541.0
265.0,555.0
265.0,53.0
265.0,247.0
265.0,680.0
265.0,745.0
265.0,760.0
265.0,522.0
265.0,222.0
266.0,80.0
266.0,83.0
266.0,858.0
266.0,787.0
266.0,534.0
266.0,309.0
266.0,296.0
266.0,318.0
266.0,70.0
266.0,154.0
267.0,124.0
267.0,57.0
267.0,121.0
267.0,30.0
267.0,73.0
267.0,136.0
267.0,142.0
267.0,296.0
267.0,97.0
267.0,41.0
268.0,50.0
268.0,17.0
268.0,26.0
268.0,59.0
268.0,28.0
268.0,62.0
268.0,80.0
268.0,82.0
268.0,35.0
268.0,27.0
269.0,24.0
269.0,583.0
269.0,645.0
269.0,53.0
269.0,356.0
269.0,668.0
269.0,681.0
269.0,690.0
269.0,475.0
269.0,318.0
270.0,1.0
270.0,10.0
270.0,5.0
270.0,11.0
270.0,17.0
270.0,14.0
270.0,15.0
270.0,27.0
270.0,24.0
270.0,7.0
271.0,162.0
271.0,97.0
271.0,123.0
271.0,205.0
271.0,29.0
271.0,206.0
271.0,232.0
271.0,293.0
271.0,82.0
271.0,58.0
272.0,727.0
272.0,951.0
272.0,898.0
272.0,154.0
272.0,680.0
272.0,608.0
272.0,769.0
272.0,858.0
272.0,309.0
272.0,363.0
273.0,74.0
273.0,25.0
273.0,53.0
273.0,82.0
273.0,40.0
273.0,111.0
273.0,115.0
273.0,128.0
273.0,46.0
273.0,1.0
274.0,121.0
274.0,16.0
274.0,43.0
274.0,136.0
274.0,53.0
274.0,176.0
274.0,190.0
274.0,207.0
274.0,58.0
274.0,29.0
275.0,2.0
275.0,10.0
275.0,5.0
275.0,4.0
275.0,3.0
275.0,1.0
275.0,12.0
275.0,13.0
275.0,11.0
275.0,7.0
276.0,18.0
276.0,14.0
276.0,41.0
276.0,50.0
276.0,25.0
276.0,62.0
276.0,70.0
276.0,73.0
276.0,30.0
276.0,16.0
277.0,11.0
277.0,36.0
277.0,41.0
277.0,14.0
277.0,29.0
277.0,21.0
277.0,50.0
277.0,53.0
277.0,30.0
277.0,17.0
278.0,40.0
278.0,25.0
278.0,29.0
278.0,50.0
278.0,23.0
278.0,53.0
278.0,68.0
278.0,96.0
278.0,24.0
278.0,1.0
279.0,36.0
279.0,136.0
279.0,235.0
279.0,246.0
279.0,82.0
279.0,262.0
279.0,265.0
279.0,302.0
279.0,84.0
279.0,34.0
280.0,147.0
280.0,25.0
280.0,41.0
280.0,50.0
280.0,101.0
280.0,171.0
280.0,176.0
280.0,199.0
280.0,111.0
280.0,26.0
281.0,136.0
281.0,199.0
281.0,307.0
281.0,215.0
281.0,190.0
281.0,36.0
281.0,205.0
281.0,116.0
281.0,97.0
281.0,115.0
282.0,1.0
282.0,5.0
282.0,26.0
282.0,29.0
282.0,18.0
282.0,31.0
282.0,34.0
282.0,35.0
282.0,21.0
282.0,13.0
283.0,17.0
283.0,25.0
283.0,27.0
283.0,21.0
283.0,6.0
283.0,22.0
283.0,32.0
283.0,35.0
283.0,11.0
283.0,1.0
284.0,668.0
284.0,509.0
284.0,949.0
284.0,550.0
284.0,562.0
284.0,541.0
284.0,50.0
284.0,741.0
284.0,899.0
284.0,527.0
285.0,53.0
285.0,46.0
285.0,260.0
285.0,50.0
285.0,224.0
285.0,280.0
285.0,306.0
285.0,307.0
285.0,232.0
285.0,22.0
286.0,16.0
286.0,28.0
286.0,121.0
286.0,17.0
286.0,80.0
286.0,30.0
286.0,123.0
286.0,162.0
286.0,105.0
286.0,58.0
287.0,29.0
287.0,17.0
287.0,22.0
287.0,34.0
287.0,26.0
287.0,50.0
287.0,53.0
287.0,59.0
287.0,28.0
287.0,3.0
288.0,128.0
288.0,34.0
288.0,43.0
288.0,47.0
288.0,116.0
288.0,202.0
288.0,224.0
288.0,233.0
288.0,123.0
288.0,83.0
289.0,21.0
289.0,17.0
289.0,46.0
289.0,48.0
289.0,28.0
289.0,50.0
289.0,53.0
289.0,83.0
289.0,34.0
289.0,1.0
290.0,97.0
290.0,85.0
290.0,49.0
290.0,58.0
290.0,176.0
290.0,67.0
290.0,213.0
290.0,290.0
290.0,73.0
290.0,29.0
291.0,69.0
291.0,11.0
291.0,62.0
291.0,26.0
291.0,47.0
291.0,74.0
291.0,82.0
291.0,98.0
291.0,53.0
291.0,40.0
292.0,18.0
292.0,11.0
292.0,28.0
292.0,46.0
292.0,36.0
292.0,53.0
292.0,62.0
292.0,105.0
292.0,41.0
292.0,17.0
293.0,28.0
293.0,936.0
293.0,745.0
293.0,248.0
293.0,293.0
293.0,328.0
293.0,363.0
293.0,245.0
293.0,46.0
293.0,541.0
294.0,58.0
294.0,97.0
294.0,334.0
294.0,625.0
294.0,116.0
294.0,689.0
294.0,728.0
294.0,823.0
294.0,318.0
294.0,17.0
295.0,53.0
295.0,26.0
295.0,50.0
295.0,82.0
295.0,41.0
295.0,96.0
295.0,97.0
295.0,156.0
295.0,42.0
295.0,25.0
296.0,28.0
296.0,524.0
296.0,110.0
296.0,176.0
296.0,318.0
296.0,364.0
296.0,265.0
296.0,527.0
296.0,296.0
296.0,82.0
297.0,36.0
297.0,72.0
297.0,73.0
297.0,30.0
297.0,26.0
297.0,78.0
297.0,82.0
297.0,125.0
297.0,59.0
297.0,50.0
298.0,214.0
298.0,1.0
298.0,58.0
298.0,223.0
298.0,149.0
298.0,247.0
298.0,264.0
298.0,265.0
298.0,187.0
298.0,113.0
299.0,47.0
299.0,59.0
299.0,190.0
299.0,263.0
299.0,141.0
299.0,265.0
299.0,319.0
299.0,334.0
299.0,144.0
299.0,94.0
300.0,101.0
300.0,34.0
300.0,97.0
300.0,114.0
300.0,50.0
300.0,123.0
300.0,221.0
300.0,223.0
300.0,69.0
300.0,40.0
301.0,866.0
301.0,858.0
301.0,28.0
301.0,678.0
301.0,541.0
301.0,123.0
301.0,104.0
301.0,128.0
301.0,99.0
301.0,97.0
302.0,1.0
302.0,16.0
302.0,30.0
302.0,32.0
302.0,25.0
302.0,36.0
302.0,47.0
302.0,50.0
302.0,26.0
302.0,22.0
303.0,921.0
303.0,290.0
303.0,858.0
303.0,246.0
303.0,496.0
303.0,678.0
303.0,449.0
303.0,279.0
303.0,194.0
303.0,159.0
304.0,246.0
304.0,28.0
304.0,223.0
304.0,265.0
304.0,161.0
304.0,318.0
304.0,341.0
304.0,359.0
304.0,213.0
304.0,106.0
305.0,253.0
305.0,125.0
305.0,246.0
305.0,261.0
305.0,36.0
305.0,293.0
305.0,324.0
305.0,375.0
305.0,115.0
305.0,72.0
306.0,101.0
306.0,34.0
306.0,97.0
306.0,22.0
306.0,6.0
306.0,106.0
306.0,110.0
306.0,128.0
306.0,82.0
306.0,58.0
307.0,39.0
307.0,41.0
307.0,82.0
307.0,101.0
307.0,29.0
307.0,111.0
307.0,115.0
307.0,149.0
307.0,47.0
307.0,28.0
308.0,17.0
308.0,42.0
308.0,49.0
308.0,53.0
308.0,6.0
308.0,59.0
308.0,60.0
308.0,62.0
308.0,28.0
308.0,22.0
309.0,35.0
309.0,14.0
309.0,18.0
309.0,36.0
309.0,28.0
309.0,49.0
309.0,53.0
309.0,59.0
309.0,40.0
309.0,30.0
310.0,136.0
310.0,62.0
310.0,290.0
310.0,506.0
310.0,30.0
310.0,556.0
310.0,573.0
310.0,632.0
310.0,265.0
310.0,264.0
311.0,4.0
311.0,14.0
311.0,28.0
311.0,26.0
311.0,29.0
311.0,47.0
311.0,50.0
311.0,57.0
311.0,40.0
311.0,1.0
312.0,954.0
312.0,213.0
312.0,714.0
312.0,973.0
312.0,649.0
312.0,665.0
312.0,617.0
312.0,2.0
312.0,211.0
312.0,189.0
313.0,264.0
313.0,299.0
313.0,36.0
313.0,929.0
313.0,1.0
313.0,199.0
313.0,527.0
313.0,43.0
313.0,659.0
313.0,190.0
314.0,27.0
314.0,28.0
314.0,49.0
314.0,32.0
314.0,21.0
314.0,61.0
314.0,78.0
314.0,88.0
314.0,41.0
314.0,36.0
315.0,82.0
315.0,28.0
315.0,50.0
315.0,22.0
315.0,34.0
315.0,83.0
315.0,115.0
315.0,117.0
315.0,47.0
315.0,18.0
316.0,32.0
316.0,28.0
316.0,31.0
316.0,11.0
316.0,17.0
316.0,34.0
316.0,35.0
316.0,39.0
316.0,23.0
316.0,13.0
317.0,1.0
317.0,14.0
317.0,17.0
317.0,8.0
317.0,6.0
317.0,28.0
317.0,36.0
317.0,43.0
317.0,21.0
317.0,11.0
318.0,421.0
318.0,26.0
318.0,302.0
318.0,483.0
318.0,46.0
318.0,525.0
318.0,649.0
318.0,666.0
318.0,301.0
318.0,45.0
319.0,319.0
319.0,101.0
319.0,232.0
319.0,341.0
319.0,49.0
319.0,456.0
319.0,515.0
319.0,541.0
319.0,111.0
319.0,52.0
320.0,714.0
320.0,615.0
320.0,646.0
320.0,720.0
320.0,27.0
320.0,858.0
320.0,959.0
320.0,965.0
320.0,456.0
320.0,214.0
321.0,705.0
321.0,318.0
321.0,348.0
321.0,741.0
321.0,111.0
321.0,787.0
321.0,858.0
321.0,899.0
321.0,114.0
321.0,97.0
322.0,570.0
322.0,529.0
322.0,568.0
322.0,621.0
322.0,290.0
322.0,659.0
322.0,681.0
322.0,689.0
322.0,456.0
322.0,223.0
323.0,29.0
323.0,140.0
323.0,154.0
323.0,176.0
323.0,127.0
323.0,232.0
323.0,247.0
323.0,265.0
323.0,134.0
323.0,69.0
324.0,30.0
324.0,318.0
324.0,599.0
324.0,630.0
324.0,261.0
324.0,632.0
324.0,670.0
324.0,714.0
324.0,264.0
324.0,214.0
325.0,223.0
325.0,50.0
325.0,222.0
325.0,260.0
325.0,214.0
325.0,281.0
325.0,302.0
325.0,307.0
325.0,215.0
325.0,97.0
326.0,26.0
326.0,28.0
326.0,50.0
326.0,17.0
326.0,6.0
326.0,59.0
326.0,70.0
326.0,80.0
326.0,47.0
326.0,36.0
327.0,14.0
327.0,10.0
327.0,1.0
327.0,16.0
327.0,6.0
327.0,17.0
327.0,18.0
327.0,22.0
327.0,12.0
327.0,7.0
328.0,110.0
328.0,11.0
328.0,98.0
328.0,124.0
328.0,80.0
328.0,148.0
328.0,150.0
328.0,175.0
328.0,97.0
328.0,59.0
329.0,62.0
329.0,28.0
329.0,59.0
329.0,97.0
329.0,50.0
329.0,104.0
329.0,105.0
329.0,110.0
329.0,58.0
329.0,40.0
330.0,59.0
330.0,52.0
330.0,58.0
330.0,67.0
330.0,37.0
330.0,69.0
330.0,72.0
330.0,106.0
330.0,50.0
330.0,17.0
331.0,162.0
331.0,11.0
331.0,136.0
331.0,17.0
331.0,28.0
331.0,260.0
331.0,293.0
331.0,306.0
331.0,115.0
331.0,60.0
332.0,214.0
332.0,128.0
332.0,929.0
332.0,951.0
332.0,846.0
332.0,928.0
332.0,632.0
332.0,183.0
332.0,41.0
332.0,215.0
333.0,17.0
333.0,11.0
333.0,24.0
333.0,28.0
333.0,6.0
333.0,30.0
333.0,35.0
333.0,36.0
333.0,26.0
333.0,14.0
334.0,4.0
334.0,5.0
334.0,1.0
334.0,11.0
334.0,6.0
334.0,15.0
334.0,23.0
334.0,24.0
334.0,17.0
334.0,14.0
335.0,11.0
335.0,26.0
335.0,35.0
335.0,41.0
335.0,6.0
335.0,62.0
335.0,72.0
335.0,77.0
335.0,29.0
335.0,1.0
336.0,111.0
336.0,214.0
336.0,296.0
336.0,110.0
336.0,82.0
336.0,373.0
336.0,527.0
336.0,876.0
336.0,213.0
336.0,154.0
337.0,41.0
337.0,24.0
337.0,53.0
337.0,80.0
337.0,59.0
337.0,114.0
337.0,123.0
337.0,139.0
337.0,73.0
337.0,17.0
338.0,114.0
338.0,47.0
338.0,105.0
338.0,2.0
338.0,82.0
338.0,134.0
338.0,154.0
338.0,162.0
338.0,83.0
338.0,62.0
339.0,130.0
339.0,106.0
339.0,128.0
339.0,16.0
339.0,96.0
339.0,134.0
339.0,136.0
339.0,154.0
339.0,105.0
339.0,28.0
340.0,162.0
340.0,17.0
340.0,144.0
340.0,2.0
340.0,6.0
340.0,213.0
340.0,214.0
340.0,227.0
340.0,130.0
340.0,18.0
341.0,290.0
341.0,246.0
341.0,911.0
341.0,263.0
341.0,149.0
341.0,29.0
341.0,296.0
341.0,128.0
341.0,373.0
341.0,136.0
342.0,16.0
342.0,41.0
342.0,58.0
342.0,34.0
342.0,50.0
342.0,78.0
342.0,84.0
342.0,95.0
342.0,52.0
342.0,43.0
343.0,29.0
343.0,59.0
343.0,80.0
343.0,116.0
343.0,50.0
343.0,127.0
343.0,142.0
343.0,155.0
343.0,58.0
343.0,41.0
344.0,759.0
344.0,302.0
344.0,962.0
344.0,670.0
344.0,62.0
344.0,324.0
344.0,50.0
344.0,232.0
344.0,47.0
344.0,171.0
345.0,18.0
345.0,47.0
345.0,52.0
345.0,50.0
345.0,29.0
345.0,82.0
345.0,97.0
345.0,111.0
345.0,69.0
345.0,35.0
346.0,541.0
346.0,483.0
346.0,523.0
346.0,562.0
346.0,247.0
346.0,769.0
346.0,872.0
346.0,900.0
346.0,299.0
346.0,219.0
347.0,906.0
347.0,759.0
347.0,29.0
347.0,289.0
347.0,263.0
347.0,290.0
347.0,313.0
347.0,314.0
347.0,58.0
347.0,342.0
348.0,28.0
348.0,124.0
348.0,150.0
348.0,156.0
348.0,41.0
348.0,199.0
348.0,214.0
348.0,215.0
348.0,69.0
348.0,11.0
349.0,80.0
349.0,291.0
349.0,296.0
349.0,341.0
349.0,134.0
349.0,363.0
349.0,477.0
349.0,501.0
349.0,262.0
349.0,111.0
350.0,308.0
350.0,34.0
350.0,307.0
350.0,555.0
350.0,215.0
350.0,562.0
350.0,602.0
